user_id,sameDiff,task1v2,task2v3,task3v4,task4v5,task5v6,task8v9,task9v10,task10v11
197215,0.625,NA,NA,0.8,0.5,NA,NA,NA,NA
197217,0.6875,NA,0.8,0.7,NA,NA,NA,NA,NA
197221,0.4375,NA,NA,0.85,NA,NA,NA,NA,0.65
197222,0.6875,NA,NA,0.55,NA,NA,NA,NA,0.6
197226,0.5,0.6,NA,0.45,NA,NA,NA,NA,NA
197228,0.4375,NA,0.7,0.75,NA,NA,NA,NA,NA
197230,0.625,NA,NA,0.45,NA,NA,0.55,NA,NA
197231,0.75,NA,NA,0.7,NA,NA,NA,NA,0.7
197232,0.375,NA,NA,0.55,NA,NA,NA,0.5,NA
197239,0.8125,NA,NA,1,0.9,NA,NA,NA,NA
197241,0.5625,0.45,NA,0.8,NA,NA,NA,NA,NA
197243,0.5,NA,NA,0.9,NA,NA,0.95,NA,NA
197244,0.6875,NA,NA,0.5,NA,NA,0.65,NA,NA
197247,0.5625,NA,NA,0.8,0.65,NA,NA,NA,NA
197248,0.6875,0.8,NA,0.55,NA,NA,NA,NA,NA
197251,0.5,NA,NA,0.55,NA,NA,NA,NA,0.4
197254,0.4375,NA,NA,0.5,NA,NA,NA,0.55,NA
197259,0.4375,NA,NA,0.55,NA,NA,NA,0.45,NA
197260,0.375,NA,NA,0.4,NA,NA,NA,0.7,NA
197263,0.4375,NA,NA,0.65,0.5,NA,NA,NA,NA
197267,0.625,NA,NA,0.95,NA,0.85,NA,NA,NA
197270,0.25,NA,NA,0.65,NA,0.45,NA,NA,NA
197274,0.6875,0.95,NA,1,NA,NA,NA,NA,NA
197276,0.625,NA,0.55,0.95,NA,NA,NA,NA,NA
197278,0.5625,NA,NA,0.45,0.3,NA,NA,NA,NA
197279,0.5,NA,NA,0.55,0.7,NA,NA,NA,NA
197280,0.4375,NA,NA,0.65,NA,NA,0.85,NA,NA
197281,0.4375,NA,NA,0.5,NA,NA,0.45,NA,NA
197284,0.5625,NA,NA,0.3,0.7,NA,NA,NA,NA
197285,0.6875,NA,NA,0.7,NA,NA,0.55,NA,NA
197287,0.5625,NA,0.5,0.55,NA,NA,NA,NA,NA
197288,0.75,0.4,NA,1,NA,NA,NA,NA,NA
197291,0.875,NA,NA,0.6,NA,NA,0.65,NA,NA
197293,0.625,0.8,NA,1,NA,NA,NA,NA,NA
197294,0.4375,NA,NA,0.65,NA,0.8,NA,NA,NA
197299,0.5625,NA,NA,0.45,NA,NA,NA,NA,0.4
197304,0.5,NA,NA,0.45,NA,NA,NA,NA,0.45
197308,0.4375,NA,NA,0.5,0.7,NA,NA,NA,NA
197309,0.9375,NA,NA,1,NA,0.8,NA,NA,NA
197314,0.8125,0.35,NA,1,NA,NA,NA,NA,NA
197318,0.625,NA,NA,0.8,NA,0.45,NA,NA,NA
197319,0.75,NA,NA,0.9,0.85,NA,NA,NA,NA
197320,0.5,NA,NA,0.6,0.5,NA,NA,NA,NA
197321,0.5,NA,NA,0.7,NA,NA,NA,NA,0.5
197325,0.4375,NA,NA,0.55,NA,NA,NA,0.7,NA
197332,0.625,0.55,NA,0.6,NA,NA,NA,NA,NA
197333,0.6875,NA,NA,0.9,NA,NA,NA,0.4,NA
197340,0.5625,NA,NA,0.35,NA,0.65,NA,NA,NA
197343,0.8125,NA,NA,0.9,NA,NA,NA,NA,0.7
197344,0.75,NA,NA,0.85,NA,NA,NA,NA,0.4
197347,0.5625,NA,NA,0.55,NA,NA,NA,NA,0.6
197351,0.5625,NA,NA,0.6,0.4,NA,NA,NA,NA
197364,0.5,NA,NA,0.7,NA,0.65,NA,NA,NA
197365,0.75,NA,0.4,0.75,NA,NA,NA,NA,NA
197367,0.4375,NA,0.65,0.55,NA,NA,NA,NA,NA
197368,0.8125,NA,NA,0.95,0.75,NA,NA,NA,NA
197372,0.4375,NA,0.65,0.5,NA,NA,NA,NA,NA
197373,0.75,NA,NA,1,0.9,NA,NA,NA,NA
197374,0.625,NA,NA,0.9,NA,NA,NA,NA,0.75
197376,0.8125,NA,NA,0.5,NA,NA,NA,0.8,NA
197377,0.25,0.75,NA,0.65,NA,NA,NA,NA,NA
197379,0.8125,NA,0.6,0.8,NA,NA,NA,NA,NA
197382,0.5625,NA,0.55,0.6,NA,NA,NA,NA,NA
197384,0.4375,NA,NA,0.6,NA,NA,NA,0.5,NA
197385,0.4375,NA,0.65,0.55,NA,NA,NA,NA,NA
197386,0.75,NA,NA,0.55,0.35,NA,NA,NA,NA
197388,0.4375,NA,0.6,0.5,NA,NA,NA,NA,NA
197394,0.375,NA,0.6,0.45,NA,NA,NA,NA,NA
197395,0.5625,NA,NA,0.75,NA,NA,0.8,NA,NA
197399,0.5,NA,NA,0.55,0.3,NA,NA,NA,NA
197401,0.6875,NA,0.45,0.45,NA,NA,NA,NA,NA
197405,0.375,NA,0.5,0.6,NA,NA,NA,NA,NA
197407,0.625,NA,NA,0.65,0.45,NA,NA,NA,NA
197408,0.5625,NA,NA,0.65,NA,0.6,NA,NA,NA
197410,0.9375,NA,NA,1,NA,NA,NA,0.95,NA
197412,0.5,NA,NA,0.5,NA,NA,NA,NA,0.45
197425,0.6875,0.5,NA,0.5,NA,NA,NA,NA,NA
197426,0.625,0.7,NA,0.5,NA,NA,NA,NA,NA
197429,0.9375,NA,1,1,NA,NA,NA,NA,NA
197432,0.5,NA,NA,0.5,NA,0.65,NA,NA,NA
197435,0.4375,0.4,NA,0.7,NA,NA,NA,NA,NA
197444,0.4375,0.3,NA,0.45,NA,NA,NA,NA,NA
197446,0.625,NA,NA,0.6,NA,NA,0.45,NA,NA
197449,0.8125,NA,1,1,NA,NA,NA,NA,NA
197451,0.5625,NA,NA,0.65,NA,0.5,NA,NA,NA
197458,0.5625,NA,NA,0.5,NA,NA,NA,NA,0.55
197463,0.5,NA,NA,0.85,NA,NA,0.95,NA,NA
197465,1,NA,NA,0.75,NA,NA,NA,0.6,NA
197469,0.8125,NA,NA,1,NA,NA,0.8,NA,NA
197470,0.875,NA,NA,0.95,NA,NA,NA,NA,0.65
197471,0.6875,0.6,NA,0.7,NA,NA,NA,NA,NA
197480,1,NA,NA,1,NA,NA,1,NA,NA
197482,0.5625,NA,NA,0.55,NA,NA,0.75,NA,NA
197484,0.75,NA,NA,0.65,NA,NA,0.5,NA,NA
197487,0.875,0.85,NA,1,NA,NA,NA,NA,NA
197491,0.4375,NA,NA,0.75,NA,NA,NA,0.45,NA
197493,0.4375,NA,NA,0.55,NA,NA,NA,0.55,NA
197494,0.75,NA,NA,0.4,NA,NA,NA,NA,0.45
197495,0.625,NA,NA,0.45,NA,0.6,NA,NA,NA
197497,0.8125,NA,NA,0.65,NA,0.65,NA,NA,NA
197498,0.6875,NA,NA,0.8,0.75,NA,NA,NA,NA
197502,0.625,NA,0.45,0.55,NA,NA,NA,NA,NA
197505,0.75,NA,0.5,0.95,NA,NA,NA,NA,NA
197507,0.5,NA,NA,0.35,0.5,NA,NA,NA,NA
197508,0.9375,NA,NA,0.8,NA,NA,0.6,NA,NA
197509,0.3125,NA,NA,0.6,NA,0.25,NA,NA,NA
197514,0.5,NA,NA,0.35,0.65,NA,NA,NA,NA
197515,0.625,0.7,NA,0.85,NA,NA,NA,NA,NA
197516,0.75,NA,NA,0.85,NA,NA,NA,NA,0.5
197517,0.375,NA,NA,0.35,NA,NA,0.45,NA,NA
197519,0.5,NA,0.65,0.4,NA,NA,NA,NA,NA
197522,0.5,0.55,NA,0.5,NA,NA,NA,NA,NA
197524,0.1875,NA,NA,0.25,NA,NA,NA,0.45,NA
197526,0.5,NA,NA,0.6,NA,NA,NA,0.55,NA
197527,0.75,NA,NA,0.55,NA,NA,0.7,NA,NA
197531,0.5,NA,NA,0.45,NA,NA,NA,0.5,NA
197532,0.75,0.6,NA,0.45,NA,NA,NA,NA,NA
197534,0.4375,NA,0.55,0.7,NA,NA,NA,NA,NA
197538,0.5625,NA,NA,0.5,NA,NA,0.7,NA,NA
197540,0.75,NA,0.45,0.6,NA,NA,NA,NA,NA
197541,0.4375,NA,NA,0.45,NA,NA,0.65,NA,NA
197545,0.8125,NA,NA,0.7,NA,NA,NA,0.7,NA
197546,0.5625,NA,NA,0.8,0.6,NA,NA,NA,NA
197547,0.375,NA,NA,0.45,NA,NA,NA,NA,0.5
197549,0.5,NA,NA,0.5,NA,NA,NA,NA,0.45
197555,0.6875,NA,NA,0.4,NA,NA,0.4,NA,NA
197561,0.625,0.55,NA,0.5,NA,NA,NA,NA,NA
197565,0.5,NA,NA,0.55,NA,NA,NA,NA,0.45
197568,0.5625,NA,0.35,0.6,NA,NA,NA,NA,NA
197571,0.5625,NA,NA,0.6,NA,NA,NA,0.65,NA
197572,0.9375,0.7,NA,1,NA,NA,NA,NA,NA
197573,0.625,0.5,NA,0.6,NA,NA,NA,NA,NA
197576,0.4375,NA,NA,0.75,NA,NA,NA,0.65,NA
197579,0.6875,NA,NA,0.55,NA,NA,0.5,NA,NA
197581,0.875,1,NA,0.95,NA,NA,NA,NA,NA
197584,0.875,NA,NA,0.7,NA,NA,NA,0.55,NA
197586,0.5,NA,NA,0.65,NA,NA,NA,NA,0.45
197587,0.5,NA,0.55,0.65,NA,NA,NA,NA,NA
197594,0.4375,NA,0.6,0.65,NA,NA,NA,NA,NA
197596,0.625,NA,NA,0.65,NA,NA,NA,NA,0.65
197602,0.5,NA,NA,0.6,NA,0.55,NA,NA,NA
197606,0.5625,0.6,NA,0.75,NA,NA,NA,NA,NA
197607,0.625,NA,NA,0.6,NA,NA,NA,NA,0.9
197609,0.6875,NA,NA,0.45,NA,NA,NA,0.55,NA
197616,0.75,NA,NA,0.85,NA,NA,1,NA,NA
197618,0.4375,NA,NA,0.7,NA,NA,0.55,NA,NA
197619,0.8125,NA,NA,1,0.85,NA,NA,NA,NA
197620,0.5625,NA,NA,0.75,NA,NA,0.55,NA,NA
197627,0.375,NA,NA,0.65,NA,NA,NA,0.45,NA
197628,0.75,NA,NA,0.55,NA,NA,NA,0.5,NA
197631,0.75,NA,NA,0.95,NA,NA,0.8,NA,NA
197632,0.375,NA,NA,0.55,NA,NA,NA,NA,0.55
197637,0.4375,NA,0.3,0.5,NA,NA,NA,NA,NA
197640,0.5625,NA,NA,0.6,0.4,NA,NA,NA,NA
197642,0.4375,NA,NA,0.6,NA,0.45,NA,NA,NA
197643,0.375,NA,NA,0.75,NA,NA,NA,0.35,NA
197646,0.9375,NA,NA,1,NA,NA,1,NA,NA
197652,0.625,NA,NA,0.45,0.5,NA,NA,NA,NA
197656,0.9375,NA,1,0.95,NA,NA,NA,NA,NA
197657,0.4375,NA,NA,0.4,NA,NA,NA,0.5,NA
197661,0.5,NA,NA,0.6,NA,NA,0.65,NA,NA
197662,0.4375,NA,NA,0.45,NA,NA,NA,NA,0.5
197665,0.625,NA,NA,0.45,NA,NA,NA,NA,0.5
197674,0.75,NA,NA,0.9,NA,NA,NA,0.25,NA
197675,0.5625,NA,NA,0.65,NA,NA,NA,0.35,NA
197679,0.75,0.5,NA,0.55,NA,NA,NA,NA,NA
197682,0.4375,NA,NA,0.55,NA,NA,NA,0.55,NA
197687,0.4375,NA,NA,0.5,NA,NA,0.45,NA,NA
197696,1,1,NA,1,NA,NA,NA,NA,NA
197699,0.5,0.45,NA,0.5,NA,NA,NA,NA,NA
197700,0.4375,NA,NA,0.55,NA,NA,NA,NA,0.65
197701,0.5625,NA,0.45,0.55,NA,NA,NA,NA,NA
197705,0.5625,NA,NA,0.65,NA,0.55,NA,NA,NA
197711,0.5625,NA,NA,0.4,NA,NA,0.55,NA,NA
197712,0.375,NA,NA,0.55,0.55,NA,NA,NA,NA
197713,0.375,NA,0.45,0.5,NA,NA,NA,NA,NA
197716,0.5,NA,NA,0.45,0.8,NA,NA,NA,NA
197717,0.625,NA,0.65,0.55,NA,NA,NA,NA,NA
197718,0.6875,NA,NA,1,NA,NA,0.95,NA,NA
197719,0.5,NA,NA,0.6,0.5,NA,NA,NA,NA
197720,0.5625,NA,0.85,0.4,NA,NA,NA,NA,NA
197725,0.5625,NA,NA,0.6,NA,0.55,NA,NA,NA
197728,0.625,NA,NA,0.55,NA,0.45,NA,NA,NA
197729,0.75,NA,NA,0.5,NA,NA,NA,NA,0.4
197730,0.5625,NA,NA,0.6,NA,NA,NA,NA,0.5
197734,0.6875,NA,NA,0.35,NA,NA,NA,NA,0.35
197735,0.25,NA,0.4,0.65,NA,NA,NA,NA,NA
197737,0.5,NA,NA,0.65,NA,NA,NA,0.5,NA
197738,0.4375,NA,NA,0.5,NA,NA,0.45,NA,NA
197746,0.375,NA,NA,0.3,NA,NA,NA,NA,0.35
197752,0.8125,NA,0.65,0.65,NA,NA,NA,NA,NA
197756,0.4375,NA,NA,0.45,NA,NA,NA,0.6,NA
197757,0.625,0.5,NA,0.25,NA,NA,NA,NA,NA
197759,0.9375,NA,NA,1,NA,NA,NA,NA,1
197761,0.5,NA,NA,0.8,NA,NA,0.45,NA,NA
197763,0.625,NA,NA,0.5,NA,NA,NA,NA,0.7
197771,0.8125,NA,NA,0.9,NA,NA,NA,NA,0.6
197776,0.625,0.55,NA,0.5,NA,NA,NA,NA,NA
197779,0.5,NA,0.6,0.6,NA,NA,NA,NA,NA
197784,0.5625,NA,NA,0.5,NA,NA,NA,0.45,NA
197792,0.8125,0.4,NA,0.6,NA,NA,NA,NA,NA
197793,0.625,NA,NA,0.9,NA,NA,1,NA,NA
197805,0.75,0.6,NA,0.95,NA,NA,NA,NA,NA
197814,1,NA,NA,0.9,NA,0.85,NA,NA,NA
197820,0.5625,NA,NA,0.6,0.4,NA,NA,NA,NA
197823,0.625,NA,NA,0.75,NA,NA,NA,NA,0.65
197825,0.5625,NA,NA,0.55,NA,NA,0.4,NA,NA
197826,0.5,0.5,NA,0.75,NA,NA,NA,NA,NA
197831,0.5625,NA,NA,0.45,NA,NA,NA,0.55,NA
197832,0.3125,NA,NA,0.4,NA,NA,NA,NA,0.5
197835,0.8125,NA,NA,0.9,NA,NA,NA,NA,0.75
197842,0.6875,NA,NA,0.65,NA,NA,0.85,NA,NA
197843,0.625,NA,NA,0.45,NA,NA,NA,NA,0.35
197844,0.9375,NA,0.95,0.85,NA,NA,NA,NA,NA
197847,0.5,0.4,NA,0.5,NA,NA,NA,NA,NA
197848,0.625,NA,NA,0.45,NA,0.4,NA,NA,NA
197849,0.5,NA,NA,0.45,NA,NA,NA,0.7,NA
197851,0.5,NA,NA,0.5,NA,0.6,NA,NA,NA
197855,0.5625,NA,NA,0.45,NA,NA,NA,NA,0.45
197856,0.6875,NA,0.7,1,NA,NA,NA,NA,NA
197857,0.6875,NA,NA,0.4,NA,NA,NA,NA,0.55
197860,0.875,NA,0.8,0.75,NA,NA,NA,NA,NA
197864,0.4375,NA,0.65,0.5,NA,NA,NA,NA,NA
197868,0.4375,NA,NA,0.3,NA,NA,NA,0.4,NA
197870,0.8125,NA,NA,0.85,0.9,NA,NA,NA,NA
197871,0.75,NA,NA,0.85,NA,NA,NA,NA,0.35
197873,0.5,NA,0.6,0.5,NA,NA,NA,NA,NA
197879,0.5,NA,NA,0.4,NA,NA,NA,0.4,NA
197885,0.625,NA,NA,0.95,NA,NA,NA,NA,0.95
197886,0.5,NA,0.6,0.5,NA,NA,NA,NA,NA
197892,0.75,NA,NA,1,NA,NA,NA,NA,1
197894,0.8125,NA,NA,0.5,NA,NA,0.6,NA,NA
197899,0.625,NA,0.5,0.6,NA,NA,NA,NA,NA
197900,0.5625,NA,NA,0.55,NA,NA,0.7,NA,NA
197905,0.5,NA,NA,0.65,NA,NA,0.7,NA,NA
197906,0.5625,NA,NA,0.5,0.35,NA,NA,NA,NA
197907,0.4375,NA,NA,0.45,0.55,NA,NA,NA,NA
197908,0.9375,NA,0.75,0.8,NA,NA,NA,NA,NA
197910,0.75,NA,NA,0.55,NA,NA,NA,NA,0.5
197911,0.4375,0.45,NA,0.45,NA,NA,NA,NA,NA
197912,0.4375,NA,NA,0.55,NA,NA,NA,0.5,NA
197914,0.8125,NA,NA,0.8,NA,NA,NA,NA,0.45
197924,0.625,0.8,NA,0.85,NA,NA,NA,NA,NA
197929,0.75,NA,NA,0.4,NA,NA,NA,NA,0.35
197935,0.6875,NA,NA,0.55,NA,NA,NA,NA,0.35
197938,0.3125,NA,NA,0.45,NA,NA,0.6,NA,NA
197939,0.75,NA,NA,0.7,NA,NA,0.5,NA,NA
197947,1,NA,NA,0.85,NA,NA,NA,NA,0.5
197953,0.5,NA,NA,0.85,NA,0.45,NA,NA,NA
197954,0.75,NA,NA,0.8,NA,NA,1,NA,NA
197955,0.875,NA,NA,0.65,NA,0.7,NA,NA,NA
197956,0.625,NA,0.35,0.8,NA,NA,NA,NA,NA
197957,0.5,NA,NA,0.35,NA,0.45,NA,NA,NA
197961,0.5625,NA,NA,0.5,NA,NA,NA,0.45,NA
197970,0.625,NA,NA,0.95,NA,NA,NA,0.5,NA
197972,0.875,NA,NA,1,NA,NA,NA,1,NA
197974,0.5625,NA,NA,0.35,0.6,NA,NA,NA,NA
197979,0.75,NA,NA,0.85,NA,NA,NA,NA,0.85
197980,0.75,NA,0.7,0.4,NA,NA,NA,NA,NA
197986,0.3125,NA,NA,0.5,NA,NA,0.35,NA,NA
197993,0.4375,NA,NA,0.5,NA,NA,NA,NA,0.4
197998,0.6875,NA,NA,0.55,0.7,NA,NA,NA,NA
198000,0.5625,NA,NA,0.5,0.5,NA,NA,NA,NA
198005,0.6875,NA,NA,0.55,0.6,NA,NA,NA,NA
198014,0.5,NA,NA,0.55,NA,0.45,NA,NA,NA
198015,0.9375,NA,0.95,0.9,NA,NA,NA,NA,NA
198016,0.75,NA,NA,0.95,NA,0.25,NA,NA,NA
198025,0.625,NA,NA,0.4,0.45,NA,NA,NA,NA
198027,0.5625,NA,NA,0.45,NA,NA,0.4,NA,NA
198030,0.375,NA,NA,0.5,NA,NA,NA,0.7,NA
198032,0.5625,NA,NA,0.8,NA,NA,NA,0.55,NA
198035,0.375,NA,NA,0.65,NA,NA,NA,0.55,NA
198036,1,NA,NA,1,NA,NA,NA,NA,0.6
198040,0.4375,NA,NA,0.8,NA,NA,0.7,NA,NA
198043,0.625,NA,NA,0.4,NA,NA,NA,0.65,NA
198045,0.75,NA,0.7,0.9,NA,NA,NA,NA,NA
198046,0.625,NA,NA,0.95,NA,NA,1,NA,NA
198054,0.9375,NA,NA,0.4,NA,NA,0.65,NA,NA
198059,0.75,NA,NA,0.65,NA,0.6,NA,NA,NA
198060,0.875,NA,NA,0.6,NA,0.8,NA,NA,NA
198063,0.5,NA,NA,0.55,NA,0.6,NA,NA,NA
198069,0.5625,0.5,NA,0.55,NA,NA,NA,NA,NA
198070,0.3125,NA,NA,0.75,NA,NA,0.6,NA,NA
198071,0.75,NA,NA,0.5,NA,NA,NA,0.5,NA
198073,0.625,NA,NA,0.45,NA,NA,NA,NA,0.4
198074,0.4375,NA,0.3,0.35,NA,NA,NA,NA,NA
198078,0.5625,NA,NA,0.4,NA,0.55,NA,NA,NA
198081,0.625,NA,NA,0.3,NA,0.45,NA,NA,NA
198086,0.375,NA,NA,0.6,NA,NA,NA,NA,0.55
198093,0.375,NA,NA,0.65,NA,NA,NA,0.35,NA
198094,0.875,NA,NA,0.8,NA,0.5,NA,NA,NA
198097,0.5,NA,NA,0.65,NA,1,NA,NA,NA
198100,0.5,NA,NA,0.7,NA,0.65,NA,NA,NA
198101,0.4375,NA,NA,0.85,0.55,NA,NA,NA,NA
198103,0.4375,0.6,NA,0.7,NA,NA,NA,NA,NA
198107,0.625,NA,0.35,0.75,NA,NA,NA,NA,NA
198108,0.625,NA,NA,0.7,NA,0.5,NA,NA,NA
198109,0.3125,0.55,NA,0.6,NA,NA,NA,NA,NA
198110,0.875,NA,NA,1,NA,NA,1,NA,NA
198111,0.5625,NA,NA,0.6,NA,NA,0.3,NA,NA
198113,0.8125,NA,NA,1,NA,NA,0.85,NA,NA
198114,0.3125,NA,NA,0.4,NA,0.4,NA,NA,NA
198115,0.375,0.35,NA,0.75,NA,NA,NA,NA,NA
198120,0.625,NA,NA,0.6,NA,NA,NA,0.4,NA
198121,0.6875,NA,NA,0.65,NA,NA,NA,NA,0.35
198124,0.9375,NA,0.9,0.95,NA,NA,NA,NA,NA
198126,0.6875,NA,NA,0.7,0.35,NA,NA,NA,NA
198129,0.5625,0.65,NA,0.6,NA,NA,NA,NA,NA
198133,0.9375,NA,NA,0.95,NA,0.95,NA,NA,NA
198137,0.6875,0.95,NA,0.9,NA,NA,NA,NA,NA
198138,0.5,NA,NA,0.8,NA,NA,NA,0.45,NA
198140,0.5,NA,NA,0.4,0.4,NA,NA,NA,NA
198145,0.9375,NA,NA,0.95,NA,NA,NA,0.8,NA
198146,0.625,0.5,NA,0.8,NA,NA,NA,NA,NA
198147,0.8125,NA,NA,0.6,NA,NA,0.8,NA,NA
198148,0.625,NA,NA,0.65,NA,0.55,NA,NA,NA
198160,0.375,0.4,NA,0.5,NA,NA,NA,NA,NA
198161,0.8125,NA,0.6,0.35,NA,NA,NA,NA,NA
198162,0.625,0.45,NA,0.4,NA,NA,NA,NA,NA
198171,0.8125,NA,NA,0.4,NA,0.7,NA,NA,NA
198175,0.8125,NA,NA,1,0.95,NA,NA,NA,NA
198177,0.3125,NA,NA,0.65,0.3,NA,NA,NA,NA
198178,0.875,NA,0.7,0.95,NA,NA,NA,NA,NA
198180,0.5,NA,NA,0.4,NA,NA,0.45,NA,NA
198181,0.5,NA,NA,0.55,0.5,NA,NA,NA,NA
198182,0.5625,NA,NA,0.65,NA,NA,NA,NA,0.45
198186,0.4375,NA,NA,1,NA,NA,0.9,NA,NA
198187,0.5625,NA,NA,0.45,NA,0.35,NA,NA,NA
198188,0.5625,NA,NA,0.5,0.55,NA,NA,NA,NA
198189,0.5625,0.65,NA,0.5,NA,NA,NA,NA,NA
198192,0.5,NA,NA,0.6,NA,NA,0.8,NA,NA
198194,0.5,NA,0.85,0.4,NA,NA,NA,NA,NA
198196,0.3125,0.4,NA,0.35,NA,NA,NA,NA,NA
198198,0.6875,0.45,NA,0.6,NA,NA,NA,NA,NA
198199,0.625,NA,NA,0.45,NA,NA,NA,NA,0.5
198200,0.9375,NA,NA,1,NA,0.65,NA,NA,NA
198202,0.5625,NA,NA,0.7,NA,NA,0.5,NA,NA
198206,0.5625,NA,NA,0.65,NA,0.75,NA,NA,NA
198209,0.4375,NA,NA,0.55,NA,NA,0.55,NA,NA
198210,0.625,0.55,NA,0.55,NA,NA,NA,NA,NA
198212,0.625,NA,NA,0.6,0.45,NA,NA,NA,NA
198215,0.3125,NA,NA,0.5,NA,NA,NA,0.6,NA
198217,0.5,NA,NA,0.65,NA,NA,0.6,NA,NA
198221,0.4375,NA,0.6,0.3,NA,NA,NA,NA,NA
198225,0.6875,0.4,NA,0.6,NA,NA,NA,NA,NA
198226,0.75,0.4,NA,0.45,NA,NA,NA,NA,NA
198228,0.625,NA,NA,0.65,NA,NA,NA,NA,0.65
198230,0.5625,NA,0.65,0.45,NA,NA,NA,NA,NA
198236,0.4375,0.5,NA,0.55,NA,NA,NA,NA,NA
198239,0.625,NA,NA,0.4,NA,NA,NA,0.35,NA
198240,0.5,NA,NA,0.55,NA,0.65,NA,NA,NA
198244,0.5625,NA,NA,0.95,NA,0.95,NA,NA,NA
198251,0.625,NA,NA,0.65,NA,NA,NA,NA,0.8
198252,0.5625,NA,NA,0.4,NA,NA,NA,0.65,NA
198254,1,NA,0.9,0.9,NA,NA,NA,NA,NA
198271,0.9375,NA,NA,1,1,NA,NA,NA,NA
198272,0.5,NA,NA,0.7,NA,NA,NA,NA,0.45
198273,0.375,0.65,NA,0.75,NA,NA,NA,NA,NA
198275,0.5,NA,NA,0.6,NA,NA,NA,0.7,NA
198278,0.8125,NA,NA,0.6,NA,NA,NA,0.9,NA
198279,0.5,NA,NA,0.4,NA,NA,NA,0.4,NA
198280,0.4375,NA,0.65,0.6,NA,NA,NA,NA,NA
198281,0.4375,NA,NA,0.5,0.5,NA,NA,NA,NA
198284,0.6875,0.45,NA,0.45,NA,NA,NA,NA,NA
198285,0.875,NA,NA,1,0.75,NA,NA,NA,NA
198287,0.5625,NA,NA,0.4,NA,NA,NA,NA,0.55
198288,0.6875,NA,NA,0.8,0.6,NA,NA,NA,NA
198296,0.6875,0.65,NA,0.7,NA,NA,NA,NA,NA
198307,0.5625,NA,NA,0.55,NA,NA,NA,NA,0.55
198310,0.4375,NA,NA,0.85,0.5,NA,NA,NA,NA
198311,0.625,NA,NA,0.65,0.85,NA,NA,NA,NA
198314,0.5,NA,NA,0.3,0.5,NA,NA,NA,NA
198315,0.5625,NA,NA,0.5,NA,NA,NA,0.65,NA
198316,0.6875,NA,NA,0.65,NA,NA,NA,NA,0.8
198320,0.8125,NA,0.85,1,NA,NA,NA,NA,NA
198324,0.8125,NA,NA,1,NA,NA,NA,0.65,NA
198330,0.8125,NA,0.55,1,NA,NA,NA,NA,NA
198331,0.3125,NA,NA,0.55,NA,NA,NA,0.65,NA
198333,0.875,NA,NA,0.85,NA,NA,NA,0.4,NA
198334,0.6875,NA,NA,0.55,NA,NA,NA,NA,0.55
198337,0.5625,NA,0.7,0.55,NA,NA,NA,NA,NA
198339,0.5,NA,NA,0.55,NA,NA,NA,NA,0.5
198341,0.4375,NA,NA,0.7,NA,NA,NA,NA,0.75
198342,0.5,NA,0.55,0.45,NA,NA,NA,NA,NA
198343,0.6875,NA,NA,0.45,NA,0.7,NA,NA,NA
198344,0.625,NA,NA,0.45,NA,NA,NA,0.6,NA
198351,0.5,NA,NA,0.55,0.4,NA,NA,NA,NA
198352,0.4375,NA,0.5,0.7,NA,NA,NA,NA,NA
198353,0.625,NA,NA,0.7,NA,NA,NA,0.8,NA
198355,0.875,NA,NA,0.8,1,NA,NA,NA,NA
198356,0.875,NA,NA,0.95,1,NA,NA,NA,NA
198357,0.4375,NA,NA,0.6,NA,NA,NA,0.3,NA
198361,0.75,NA,0.7,0.4,NA,NA,NA,NA,NA
198364,1,NA,NA,0.7,NA,NA,NA,NA,0.95
198373,0.875,0.85,NA,1,NA,NA,NA,NA,NA
198374,0.875,NA,NA,0.95,0.9,NA,NA,NA,NA
198378,0.75,NA,NA,0.9,NA,NA,NA,0.9,NA
198381,0.5,NA,NA,0.6,NA,NA,NA,NA,0.4
198384,0.625,NA,NA,0.85,NA,NA,NA,NA,0.6
198385,0.5,NA,NA,0.5,0.55,NA,NA,NA,NA
198386,0.6875,0.65,NA,0.4,NA,NA,NA,NA,NA
198390,0.5,NA,NA,0.45,0.6,NA,NA,NA,NA
198391,0.5625,NA,NA,0.6,NA,NA,0.65,NA,NA
198393,0.6875,NA,NA,1,NA,0.75,NA,NA,NA
198394,0.625,NA,NA,0.65,NA,0.85,NA,NA,NA
198396,0.9375,NA,NA,0.9,0.95,NA,NA,NA,NA
198406,0.5,NA,NA,0.7,NA,NA,NA,NA,0.5
198408,0.5625,NA,NA,0.55,NA,NA,NA,0.35,NA
198412,0.875,NA,NA,1,1,NA,NA,NA,NA
198415,0.625,NA,NA,0.6,0.55,NA,NA,NA,NA
198418,0.9375,NA,NA,1,0.75,NA,NA,NA,NA
198424,0.625,NA,NA,0.65,NA,0.7,NA,NA,NA
198431,0.5625,NA,0.85,0.6,NA,NA,NA,NA,NA
198436,0.6875,NA,0.55,0.85,NA,NA,NA,NA,NA
198437,0.6875,0.6,NA,0.55,NA,NA,NA,NA,NA
198440,0.5625,NA,NA,0.4,NA,NA,NA,NA,0.5
198448,0.6875,NA,NA,0.95,1,NA,NA,NA,NA
198451,0.625,NA,NA,1,NA,NA,NA,0.85,NA
198452,0.4375,NA,NA,0.6,0.45,NA,NA,NA,NA
198454,0.6875,NA,NA,0.55,0.5,NA,NA,NA,NA
